"","Time","PDCSAP_FLUX","QFD_Trend","Sigma_Trend","QFD_State","Sigma_State"
"trend[503]",1334.32392554542,-6.22024765901324,6.31705184187837,4.51406317993589,"1","1"
"trend[504]",1334.32531442709,7.03060683317676,6.60524571417577,4.88195658545633,"1","1"
"trend[505]",1334.32670330876,5.41683730192676,6.87489166594681,5.23565046545062,"1","1"
"trend[506]",1334.32809219039,6.87484511442676,7.12530236045479,5.56897306998995,"1","1"
"trend[507]",1334.32948107206,8.50594863004676,7.3557232370489,5.88182378654174,"1","1"
"trend[508]",1334.33086995373,7.56979140348676,7.56545417620331,6.17092829491648,"1","1"
"trend[509]",1334.33225883537,8.61825331754676,7.75384569085429,6.43174472483308,"1","1"
"trend[510]",1334.33364771703,12.1324134737968,7.92040091345429,6.66497994326932,"1","1"
"trend[511]",1334.33503659867,7.15755995817676,8.06476435360182,6.87049870557863,"1","1"
"trend[512]",1334.33642548031,12.0889564425468,8.18637036970251,7.04727494374225,"1","1"
"trend[513]",1334.33781436197,11.9505287081768,8.28503950558045,7.19676897139899,"1","1"
"trend[514]",1334.33920324361,2.35653456754676,8.36042056581857,7.31974677354382,"1","1"
"trend[515]",1334.34059212528,6.25118788786676,8.41239604939181,7.41401406715777,"1","1"
"trend[516]",1334.34198100692,-5.44522324495324,8.44073055167844,7.48028262265384,"1","1"
"trend[517]",1334.34336988855,14.8842445284868,8.44525455269566,7.52001291350575,"1","1"
"trend[518]",1334.34475877019,8.41537245817676,8.42613430611345,7.53315393339922,"1","1"
"trend[519]",1334.34614765183,3.11300429410676,8.38331465738845,7.51880550465197,"1","1"
"trend[520]",1334.3475365335,5.63253554410676,8.31704040244205,7.47861390687108,"1","1"
"trend[521]",1334.34892541513,14.0596595675468,8.22753401641938,7.40959530251888,"1","1"
"trend[522]",1334.35031429677,10.8113685519268,8.11489444528669,7.31242117476853,"1","1"
"trend[523]",1334.35170317841,9.06429823942676,7.97947220334457,7.18762936416023,"1","1"
"trend[524]",1334.35309206005,6.71859511442676,7.82160837522939,7.03684894399646,"1","1"
"trend[525]",1334.35448094169,12.0574623019268,7.64175876896566,6.86013916497776,"1","1"
"trend[526]",1334.35586982332,-1.02273789339324,7.44045326090537,6.66015206460271,"1","1"
"trend[527]",1334.35725870496,-1.91824570589324,7.21832258535067,6.43781871871986,"1","1"
"trend[528]",1334.3586475866,7.32113417692676,6.97589366114164,6.19483829451804,"1","1"
"trend[529]",1334.36003646821,3.28072890348676,6.71390775215307,5.93177130587238,"1","1"
"trend[530]",1334.36142534984,9.88070448942676,6.4331226614776,5.64875314441697,"1","1"
"trend[531]",1334.36281423148,10.6220374972368,6.13430083460239,5.34506216870644,"1","1"
"trend[532]",1334.36420311312,1.45516738004676,5.81835829805673,5.01927061997526,"1","1"
"trend[533]",1334.36559199473,4.99520644254676,5.48615961492169,4.67294426276603,"1","1"
"trend[534]",1334.36698087637,-5.60049668245324,5.13847878982838,4.30929636025754,"1","1"
"trend[535]",1334.368369758,6.02657851286676,4.77647057535663,3.9272897830668,"1","1"
"trend[536]",1334.36975863961,0.34969863004676,4.40103519628498,3.52591514694655,"1","1"
"trend[537]",1334.37114752125,3.41634902067676,4.01324864704436,3.10997407649427,"1","1"
"trend[538]",1334.37253640286,0.565396872236761,3.6142684465596,2.67722578020146,"1","1"
"trend[539]",1334.3739252845,4.86410292692676,3.2051342513561,2.22830593607809,"1","1"
"trend[540]",1334.3753141661,19.3229652316068,2.78704561728972,1.76102931862415,"1","1"
"trend[541]",1334.37670304774,3.06905898160676,2.36105459260186,1.27807760936817,"1","1"
"trend[542]",1334.37809192935,5.35970839567676,1.92840988434773,0.78103505122696,"1","1"
"trend[543]",1334.37948081099,-3.33279648713324,1.49038040813438,0.273411467375851,"1","1"
"trend[544]",1334.3808696926,0.49422988004676,1.04814897972716,-0.242515810729814,"1","1"
"trend[545]",1334.38225857421,-2.72171250276324,0.6030095593158,-0.762306281833977,"1","1"
"trend[546]",1334.38364745581,-3.32657090120324,0.156147986851256,-1.28283705700733,"1","1"
"trend[547]",1334.38503633745,7.58907851286676,-0.291119492183413,-1.8022003031312,"1","1"
"trend[548]",1334.38642521906,-12.8531822293232,-0.737479584040718,-2.3183959230871,"1","1"
"trend[549]",1334.38781410067,3.54903945036676,-1.18175569059697,-2.82949419395435,"1","1"
"trend[550]",1334.38920298228,-5.06497422151324,-1.62259617995491,-3.33092331668072,"1","1"
"trend[551]",1334.39059186389,0.292813864426762,-2.05895547642324,-3.82015599273773,"1","1"
"trend[552]",1334.39198074549,-5.56460801057324,-2.48937917233865,-4.29405834370327,"1","1"
"trend[553]",1334.3933696271,-22.7312339871332,-2.91289101527488,-4.75148858002914,"1","1"
"trend[554]",1334.39475850871,12.9567542941068,-3.32809224801396,-5.18871722816961,"1","1"
"trend[555]",1334.39614739032,-5.24270859651324,-3.73392997407348,-5.60537281477792,"1","1"
"trend[556]",1334.39753627193,-23.6169761746332,-4.12925313191754,-5.99525228509254,"1","1"
"trend[557]",1334.39892515354,-4.37466660432324,-4.51289286037953,-6.35797412274505,"1","1"
"trend[558]",1334.40031403515,-12.8835777371332,-4.88377934578856,-6.69351837060805,"1","1"
"trend[559]",1334.40170291673,-9.39419785432324,-5.24092818234109,-6.99997740967761,"1","1"
"trend[560]",1334.40309179834,-14.2659019558932,-5.58344818009684,-7.2753426314449,"1","1"
"trend[561]",1334.40448067994,-1.38345566682324,-5.9102194877564,-7.52045508575179,"1","1"
"trend[562]",1334.40586956155,-14.4588951199532,-6.22046968616271,-7.73619693300649,"1","1"
"trend[563]",1334.40725844313,-6.58828965120324,-6.5131377529117,-7.92364427464972,"1","1"
"trend[564]",1334.40864732474,-16.9203209012032,-6.78739922887339,-8.08371215911272,"1","1"
"trend[565]",1334.41003620632,-13.6754478543232,-7.0426567623477,-8.21787772083138,"1","1"
"trend[566]",1334.41142508793,-3.87649765901324,-7.27811541401701,-8.32567023560381,"1","1"
"trend[567]",1334.41281396954,-9.81790390901324,-7.49318232030423,-8.40668518806903,"1","1"
"trend[568]",1334.41420285112,-21.4266685574532,-7.68729426066583,-8.46401752238516,"1","1"
"trend[569]",1334.4155917327,4.46542128629676,-7.85982114325877,-8.49768388006644,"1","1"
"trend[570]",1334.4169806143,-2.35660019807324,-8.01037179106659,-8.51169749739268,"1","1"
"trend[571]",1334.41836949588,-4.35061875276324,-8.1384584851325,-8.51001745292174,"1","1"
"trend[572]",1334.41975837749,8.83065566129676,-8.24389830728577,-8.49220057907895,"1","1"
"trend[573]",1334.42114725907,-12.7899498074532,-8.32624904242119,-8.46010545210051,"1","1"
"trend[574]",1334.42253614065,-11.4813560574532,-8.38535409257222,-8.41182630791165,"1","1"
"trend[575]",1334.42392502223,-9.92044297151324,-8.42101916974908,-8.34610820895924,"1","1"
"trend[576]",1334.42531390384,2.95834120817676,-8.43311645388157,-8.26437963584129,"1","1"
"trend[577]",1334.42670278542,-6.97488633089324,-8.42161862963683,-8.1667426754112,"1","1"
"trend[578]",1334.428091667,-2.49807969026324,-8.38644457165421,-8.05089799099583,"1","1"
"trend[579]",1334.42948054858,-23.8186363308932,-8.32782746896103,-7.91595160131946,"1","1"
"trend[580]",1334.43086943016,-2.71170273713324,-8.24591277241531,-7.76104540150134,"1","1"
"trend[581]",1334.43225831174,-17.6833824246332,-8.14093522768739,-7.58509515425518,"1","1"
"trend[582]",1334.43364719332,-4.18606797151324,-8.0131714789,-7.3894502869742,"1","1"
"trend[583]",1334.43503607489,-15.5421470730732,-7.86295735452829,-7.17372695169967,"1","1"
"trend[584]",1334.43642495647,-1.07998886995324,-7.69083137987494,-6.94103486794098,"1","1"
"trend[585]",1334.43781383805,-6.40262070589324,-7.49720957172298,-6.69126880797795,"1","1"
"trend[586]",1334.43920271963,-10.4133628933932,-7.28259528649887,-6.42374805458089,"1","1"
"trend[587]",1334.44059160121,-3.74673691682324,-7.04764732751642,-6.13737143226433,"1","1"
"trend[588]",1334.44198048276,-6.92129746370324,-6.79278178457024,-5.83397892107994,"1","1"
"trend[589]",1334.44336936434,-14.9950279324532,-6.51902052885644,-5.51688379435299,"1","1"
"trend[590]",1334.44475824592,-10.7209800808932,-6.22702592482202,-5.18724762834966,"1","1"
"trend[591]",1334.4461471275,19.3252845675468,-5.91756253068078,-4.84624297955044,"1","1"
"trend[592]",1334.44753600905,-3.85721054963324,-5.59165924433867,-4.49561902700516,"1","1"
"trend[593]",1334.44892489063,-5.69705429963324,-5.25002989043212,-4.13687406175472,"1","1"
"trend[594]",1334.45031377218,-11.6240562527632,-4.89375031463416,-3.76959376447064,"1","1"
"trend[595]",1334.45170265376,-7.40152207307324,-4.5238803759146,-3.39505656198755,"1","1"
"trend[596]",1334.45309153531,-4.70694199495324,-4.14135136805036,-3.01497105576596,"1","1"
"trend[597]",1334.45448041689,1.26095351286676,-3.74725658415566,-2.63015602767256,"1","1"
"trend[598]",1334.45586929844,2.10128554410676,-3.34264891855154,-2.24345342673037,"1","1"
"trend[599]",1334.45725818002,4.47225722379676,-2.92875299239927,-1.85659420607877,"1","1"
"trend[600]",1334.45864706157,-2.13894883089324,-2.5067185772854,-1.47060402538058,"1","1"
"trend[601]",1334.46003594312,-8.35147324495324,-2.07764248940548,-1.08468225513623,"1","1"
"trend[602]",1334.4614248247,5.42782363004676,-1.64280854346179,-0.698574925745319,"1","1"
"trend[603]",1334.46281370625,-3.75100937776324,-1.20328858055827,-0.31267930305769,"1","1"
"trend[604]",1334.4642025878,-12.7370933621332,-0.760409956518592,0.0702562972867322,"1","1"
"trend[605]",1334.46559146935,19.0835853487968,-0.315398262977176,0.449635498808581,"1","1"
"trend[606]",1334.4669803509,5.18746718473676,0.130506522309598,0.824917506630582,"1","1"
"trend[607]",1334.46836923248,1.74166640348676,0.576042380496318,1.19547498632407,"1","1"
"trend[608]",1334.46975811403,-3.12527695589324,1.01993331942747,1.56089554730673,"1","1"
"trend[609]",1334.47114699558,3.23763808317676,1.46093957048169,1.92274403507176,"1","1"
"trend[610]",1334.47253587713,-3.27603379182324,1.89794333480176,2.28204427384248,"1","1"
"trend[611]",1334.47392475868,7.53219374723676,2.32957783159234,2.63755397478934,"1","1"
"trend[612]",1334.47531364023,-5.49917832307324,2.75474839465056,2.98950475088814,"1","1"
"trend[613]",1334.47670252178,-12.0953697293232,3.17223875618338,3.33799636022787,"1","1"
"trend[614]",1334.4780914033,0.852384176926762,3.5808192175486,3.68287290449745,"1","1"
"trend[615]",1334.47948028486,9.60384902067676,3.97954786381819,4.02325845135997,"1","1"
"trend[616]",1334.48086916641,5.81551894254676,4.36711340626341,4.35380743822503,"1","1"
"trend[617]",1334.48225804796,3.99520644254676,4.74258190977863,4.67271405787099,"1","1"
"trend[618]",1334.48364692951,11.7802406222368,5.10475700041647,4.97647209848633,"1","1"
"trend[619]",1334.48503581103,11.4583412081768,5.45275424112015,5.26357342866165,"1","1"
"trend[620]",1334.48642469258,-5.03140488557324,5.78551747382364,5.53326238224206,"1","1"
"trend[621]",1334.4878135741,4.60824355192676,6.1021672557997,5.78400600283811,"1","1"
"trend[622]",1334.48920245565,0.38534316129676,6.40180693452985,6.01493209061127,"1","1"
"trend[623]",1334.4905913372,13.7470374972368,6.68362093673335,6.22500382990308,"1","1"
"trend[624]",1334.49198021872,17.6100746066068,6.94684894420627,6.41282379425669,"1","1"
"trend[625]",1334.49336910027,13.5237708956768,7.19085894640937,6.57631938643468,"1","1"
"trend[626]",1334.49475798179,11.7850013644268,7.41491329612413,6.71596761651973,"1","1"
"trend[627]",1334.49614686331,3.51400527067676,7.61836174690842,6.83277047685968,"1","1"
"trend[628]",1334.49753574486,2.68905409879676,7.80044820990027,6.92826997636067,"1","1"
"trend[629]",1334.49892462639,10.3267494112968,7.96085984805932,7.00285461849794,"1","1"
"trend[630]",1334.50031350791,-3.52896347932324,8.09910283521684,7.05815517175324,"1","1"
"trend[631]",1334.50170238946,6.98214491910676,8.2148832362382,7.09516088981543,"1","1"
"trend[632]",1334.50309127098,10.6051917941068,8.3077110367479,7.1139931654717,"1","1"
"trend[633]",1334.5044801525,4.54073866910676,8.37745087320094,7.11264020835027,"1","1"
"trend[634]",1334.50586903402,17.3970619112968,8.42399242503853,7.09561658341184,"1","1"
"trend[635]",1334.50725791554,7.18282851286676,8.44698168374099,7.0622043820523,"1","1"
"trend[636]",1334.50864679709,-1.31192246370324,8.44649372655778,7.01380914907389,"1","1"
"trend[637]",1334.51003567861,-1.86221543245324,8.42236201367505,6.95024530145897,"1","1"
"trend[638]",1334.51142456014,10.7919593722368,8.3748384036292,6.87238552564508,"1","1"
"trend[639]",1334.51281344166,-7.05972519807324,8.30394569323447,6.77886630356632,"1","1"
"trend[640]",1334.51420232315,20.2649818331768,8.20989303384748,6.67069385430963,"1","1"
"trend[641]",1334.51559120467,4.38119277067676,8.09291985806824,6.54580651835906,"1","1"
"trend[642]",1334.51698008619,3.54501113004676,7.95333381068102,6.40437969225773,"1","1"
"trend[643]",1334.51836896771,14.3730140597368,7.79156486641228,6.24793729691927,"1","1"
"trend[644]",1334.51975784924,13.4143958956768,7.60807782514843,6.07574391102795,"1","1"
"trend[645]",1334.52114673076,-5.82815781526324,7.40341756669334,5.89269406058092,"1","1"
"trend[646]",1334.52253561225,-3.84463730745324,7.17806156857165,5.69561066386922,"1","1"
"trend[647]",1334.52392449377,11.3057533175468,6.93287272964146,5.48512127513364,"1","1"
"trend[648]",1334.52531337529,2.44173964567676,6.66838105916748,5.26241859536957,"1","1"
"trend[649]",1334.52670225678,11.3075843722368,6.38525817619873,5.02682215155162,"1","1"
"trend[650]",1334.5280911383,-1.70071640901324,6.08431330398891,4.77954302039866,"1","1"
"trend[651]",1334.52948001983,7.48653945036676,5.76652280656624,4.52147318689379,"1","1"
"trend[652]",1334.53086890132,-5.52920761995324,5.43261510855127,4.25214795171132,"1","1"
"trend[653]",1334.53225778284,0.80819472379676,5.08354793823163,3.96997881196842,"1","1"
"trend[654]",1334.53364666433,1.13680800504676,4.7203383035984,3.67511036258605,"1","1"
"trend[655]",1334.53503554582,4.93917616910676,4.34389916778953,3.36795266962296,"1","1"
"trend[656]",1334.53642442734,6.07076796598676,3.95534214967794,3.04472167704433,"1","1"
"trend[657]",1334.53781330884,3.74349745817676,3.55562725008699,2.70641269029391,"1","1"
"trend[658]",1334.53920219033,14.7538734347368,3.14599027410712,2.35011239761439,"1","1"
"trend[659]",1334.54059107185,-3.05923691682324,2.72747241113664,1.97691516879944,"1","1"
"trend[660]",1334.54197995334,-8.00906601839324,2.30127637991474,1.58986803236241,"1","1"
"trend[661]",1334.54336883483,3.29464491910676,1.86856834843672,1.18469942848869,"1","1"
"trend[662]",1334.54475771633,6.07247695036676,1.43072556996359,0.762656936152127,"1","1"
"trend[663]",1334.54614659782,1.80502089567676,0.988814863578697,0.327380293603157,"1","1"
"trend[664]",1334.54753547931,3.90548476286676,0.544133671928924,-0.12324762219298,"1","1"
"trend[665]",1334.54892436083,2.08395155973676,0.0978582316601633,-0.588959873782342,"1","1"
"trend[666]",1334.55031324232,2.44222792692676,-0.348855811294632,-1.06836096001486,"1","1"
"trend[667]",1334.55170212382,9.74606093473676,-0.794659043331512,-1.56148161731443,"1","1"
"trend[668]",1334.55309100528,-12.6048912137032,-1.23834281966232,-2.06466886280853,"1","1"
"trend[669]",1334.55447988677,1.39217909879676,-1.67864716376828,-2.57829894577024,"1","1"
"trend[670]",1334.55586876826,-3.77359238557324,-2.11443839319089,-3.10000463916037,"1","1"
"trend[671]",1334.55725764976,10.7315345675468,-2.54445796164075,-3.62476936230811,"1","1"
"trend[672]",1334.55864653125,-2.66275254182324,-2.967444345133,-4.15059104441352,"1","1"
"trend[673]",1334.56003541274,-17.9232505887032,-3.38232315282203,-4.67621785791075,"1","1"
"trend[674]",1334.5614242942,-1.40713730745324,-3.78785925848842,-5.19701302361894,"1","1"
"trend[675]",1334.5628131757,-5.53140488557324,-4.18285580236359,-5.70870249016637,"1","1"
"trend[676]",1334.56420205719,-6.80948105745324,-4.5661605341926,-6.21145625069774,"1","1"
"trend[677]",1334.56559093865,-7.34097519807324,-4.93684259239864,-6.69834620169843,"1","1"
"trend[678]",1334.56697982014,-8.01700058870324,-5.2938666488618,-7.16872327203333,"1","1"
"trend[679]",1334.56836870161,-4.35537949495324,-5.63624154491166,-7.61862000170342,"1","1"
"trend[680]",1334.5697575831,-5.49026719026324,-5.96301327494266,-8.04850781474515,"1","1"
"trend[681]",1334.57114646456,-12.8194908230732,-6.27337020968901,-8.45571737886295,"1","1"
"trend[682]",1334.57253534605,-15.5773033230732,-6.56623506187837,-8.83099878086291,"1","1"
"trend[683]",1334.57392422752,-13.3080162137032,-6.84089203623428,-9.17339857815856,"1","1"
"trend[684]",1334.57531310901,-7.33389511995324,-7.09640764953136,-9.48229559613804,"1","1"
"trend[685]",1334.57670199047,-16.8865074246332,-7.33216328770894,-9.75479400295191,"1","1"
"trend[686]",1334.57809087193,-21.1460289090132,-7.54758839707139,-9.99001333152479,"1","1"
"trend[687]",1334.57947975343,-16.1959556668232,-7.74194485377566,-10.186524441473,"1","1"
"trend[688]",1334.58086863489,-14.0198082058932,-7.91475253186976,-10.343380633161,"1","1"
"trend[689]",1334.58225751635,-5.77054062776324,-8.06553517432545,-10.4601432616818,"1","1"
"trend[690]",1334.58364639782,-21.8054527371332,-8.19386591452811,-10.5387261707145,"1","1"
"trend[691]",1334.58503527928,-11.0218834012032,-8.29942764597703,-10.5787000835683,"1","1"
"trend[692]",1334.58642416074,-10.8056968777632,-8.38200806862032,-10.5823946381524,"1","1"
"trend[693]",1334.5878130422,-11.1429771512032,-8.44130718307008,-10.5517746974489,"1","1"
"trend[694]",1334.58920192367,-11.1405357449532,-8.47707583393323,-10.4896739736518,"1","1"
"trend[695]",1334.59059080513,0.298062887866763,-8.48933978294842,-10.3994558635497,"1","1"
"trend[696]",1334.59197968659,-20.4476646512032,-8.47804603114602,-10.2816494300786,"1","1"
"trend[697]",1334.59336856806,-9.05044785432324,-8.44324950044854,-10.1362104721627,"1","1"
"trend[698]",1334.59475744952,-11.8625816433932,-8.38493923507145,-9.96621545567973,"1","1"
"trend[699]",1334.59614633098,-11.2101158230732,-8.30323356272337,-9.77348152919594,"1","1"
"trend[700]",1334.59753521245,-10.1719078152632,-8.19865240689128,-9.55804163258913,"1","1"
"trend[701]",1334.59892409388,-4.57962265901324,-8.07146180419588,-9.32459896625087,"1","1"
"trend[702]",1334.60031297534,-6.98355332307324,-7.92184448627517,-9.07569994232118,"1","1"
"trend[703]",1334.60170185681,-3.91775742463324,-7.75033932488248,-8.80886749905422,"1","1"
"trend[704]",1334.60309073824,0.0779701144267619,-7.55729045924306,-8.52805636059313,"1","1"
"trend[705]",1334.6044796197,-22.3948082058932,-7.3434621837761,-8.23512640455673,"1","1"
"trend[706]",1334.60586850117,-8.38199082307324,-7.10922841407426,-7.93107110778934,"1","1"
"trend[707]",1334.6072573826,0.582486715986761,-6.85529757531445,-7.61865769488118,"1","1"
"trend[708]",1334.60864626406,-7.70413437776324,-6.58244167207812,-7.29970637146462,"1","1"
"trend[709]",1334.6100351455,-10.7082847683932,-6.29129809606684,-6.97471423767144,"1","1"
"trend[710]",1334.61142402693,-5.17813340120324,-5.98281152251186,-6.64282885251203,"1","1"
"trend[711]",1334.61281290839,-8.10782090120324,-5.6578035936599,-6.30808399656768,"1","1"
"trend[712]",1334.61420178983,-4.18899765901324,-5.3170399911995,-5.97113423294489,"1","1"
"trend[713]",1334.61559067129,-3.10293808870324,-4.96154483330615,-5.63296347956642,"1","1"
"trend[714]",1334.61697955272,9.77877577848676,-4.5923031939248,-5.29388602692285,"1","1"
"trend[715]",1334.61836843416,-2.86575547151324,-4.21041609986269,-4.95622503006404,"1","1"
"trend[716]",1334.61975731559,-4.12002793245324,-3.81691412073003,-4.61981082108261,"1","1"
"trend[717]",1334.62114619703,-6.19375840120324,-3.41296932633546,-4.28305163205054,"1","1"
"trend[718]",1334.62253507849,-8.01321640901324,-2.99968149818273,-3.94575642391589,"1","1"
"trend[719]",1334.62392395992,6.24972304410676,-2.5781115117775,-3.60738852271132,"1","1"
"trend[720]",1334.62531284136,-12.6059898465132,-2.14941860272141,-3.26579231259867,"1","1"
"trend[721]",1334.62670172279,-9.33853379182324,-1.71491200291269,-2.92071865500613,"1","1"
"trend[722]",1334.62809060422,-9.69693222932324,-1.27576870548639,-2.57170684359037,"1","1"
"trend[723]",1334.62947948566,-3.48062363557324,-0.833200905065104,-2.21796316827545,"1","1"
"trend[724]",1334.63086836709,6.19955214567676,-0.388462004151028,-1.86197159727727,"1","1"
"trend[725]",1334.6322572485,3.23617323942676,0.0572343893203292,-1.50645872956073,"1","1"
"trend[726]",1334.63364612993,-0.79141465120324,0.502692397881983,-1.15021502160526,"1","1"
"trend[727]",1334.63503501137,0.781217184736761,0.946602911936526,-0.792409459735448,"1","1"
"trend[728]",1334.6364238928,-14.2305015652632,1.38778711893652,-0.43422057786187,"1","1"
"trend[729]",1334.63781277423,-6.40091172151324,1.82495691259326,-0.0719937618609617,"1","1"
"trend[730]",1334.63920165564,7.55672988004676,2.25710251640166,0.294441182042834,"1","1"
"trend[731]",1334.64059053707,-0.879915627763239,2.68296550346809,0.661231048478859,"1","1"
"trend[732]",1334.64197941851,-6.55020371370324,3.10122064868136,1.02556201858389,"1","1"
"trend[733]",1334.64336829991,-1.44546738557324,3.51074777390259,1.38802750891619,"1","1"
"trend[734]",1334.64475718135,5.58065566129676,3.91043243951296,1.74676741580405,"1","1"
"trend[735]",1334.64614606275,4.56039198942676,4.29912238192242,2.10215288315842,"1","1"
"trend[736]",1334.64753494418,8.54916152067676,4.67580419421883,2.45342917869782,"1","1"
"trend[737]",1334.64892382559,-0.293123635573238,5.03942575320366,2.79536855774452,"1","1"
"trend[738]",1334.65031270702,6.87704238004676,5.38893962286229,3.12733373841359,"1","1"
"trend[739]",1334.65170158843,-0.450472268393241,5.72353655028249,3.44917713646021,"1","1"
"trend[740]",1334.65309046983,9.89352187223676,6.04208142925965,3.76056316813992,"1","1"
"trend[741]",1334.65447935127,-3.92849961213324,6.34374576913083,4.06480307801972,"1","1"
"trend[742]",1334.65586823267,-8.96316758089324,6.62775631237748,4.36057681852192,"1","1"
"trend[743]",1334.65725711408,9.48397597379676,6.89326848345108,4.64479595839841,"1","1"
"trend[744]",1334.65864599548,4.34444960660676,7.13960465332718,4.91638086712887,"1","1"
"trend[745]",1334.66003487689,15.0072914034868,7.36596438811751,5.17307659509806,"1","1"
"trend[746]",1334.66142375829,7.94991835660676,7.57175457005121,5.41395538184511,"1","1"
"trend[747]",1334.66281263972,-0.500154885573238,7.75648181602599,5.63749855703454,"1","1"
"trend[748]",1334.66420152113,13.5754066378668,7.91957529966973,5.84319111110957,"1","1"
"trend[749]",1334.66559040253,6.21200331754676,8.06055510643228,6.03052582701341,"1","1"
"trend[750]",1334.66697928394,1.96493300504676,8.17915422346696,6.19965658548775,"1","1"
"trend[751]",1334.66836816531,4.51876601286676,8.27494387113849,6.35110860899234,"1","1"
"trend[752]",1334.66975704672,5.46114882536676,8.34763407396044,6.48624541830428,"1","1"
"trend[753]",1334.67114592812,-1.37906113557324,8.39698713212677,6.60412133667758,"1","1"
"trend[754]",1334.67253480953,14.3412757784868,8.42294786394545,6.70418911931168,"1","1"
"trend[755]",1334.67392369093,0.715787497236761,8.42541214193706,6.78676252643559,"1","1"
"trend[756]",1334.67531257234,4.53036269254676,8.4044459635749,6.84867706090461,"1","1"
"trend[757]",1334.67670145371,11.1908851534868,8.36004858280862,6.89123408084476,"1","1"
"trend[758]",1334.67809033512,3.98165663786676,8.29232303892785,6.91313855233062,"1","1"
"trend[759]",1334.67947921653,0,8.20154676956652,6.91378788003132,"1","1"
"trend[760]",1334.6808680979,-3.24539414339324,8.08781558061785,6.89659468414455,"1","1"
"trend[761]",1334.68225697931,13.5569740206768,7.95157575065967,6.85950460316433,"1","1"
"trend[762]",1334.68364586068,3.59005507536676,7.7931524848789,6.7999792198705,"1","1"
"trend[763]",1334.68503474209,8.12301405973676,7.61300023790373,6.71798635609983,"1","1"
"trend[764]",1334.68642362346,6.78451308317676,7.41175302426653,6.61065421945625,"1","1"
"trend[765]",1334.68781250487,-3.86953965120324,7.18981891319205,6.47818202835765,"1","1"
"trend[766]",1334.68920138624,16.1094642550468,6.94785736367007,6.32079877517378,"1","1"
"trend[767]",1334.69059026762,-1.20816269807324,6.68644790239432,6.13753335666415,"1","1"
"trend[768]",1334.69197914902,13.7946449191068,6.40638174618244,5.92550546004888,"1","1"
"trend[769]",1334.6933680304,15.2616859347368,6.108353028642,5.68334763481964,"1","1"
"trend[770]",1334.69475691177,5.00558241910676,5.79328884642522,5.41155627889448,"1","1"
"trend[771]",1334.69614579315,13.5071693331768,5.46205961436626,5.10922146771496,"1","1"
"trend[772]",1334.69753467453,9.32638320036676,5.11556661471255,4.77794281232402,"1","1"
"trend[773]",1334.69892355593,-3.00699082307324,4.75481976459275,4.41841389836813,"1","1"
"trend[774]",1334.70031243731,5.61898573942676,4.38070307484503,4.03094108786206,"1","1"
"trend[775]",1334.70170131868,3.56722792692676,3.99438794328941,3.6179057902468,"1","1"
"trend[776]",1334.70309020006,24.5169349581768,3.59683786154082,3.18297105680992,"1","1"
"trend[777]",1334.70447908143,7.58712538786676,3.18922288417721,2.72599723605365,"1","1"
"trend[778]",1334.70586796281,-1.46487656526324,2.77259842438383,2.24970674216264,"1","1"
"trend[779]",1334.70725684416,0.275235739426762,2.34820383206927,1.76205433711917,"1","1"
"trend[780]",1334.70864572553,-12.6420005887032,1.9172139969168,1.26539597063392,"1","1"
"trend[781]",1334.71003460691,-1.13467636995324,1.48082742941986,0.763439303851269,"1","1"
"trend[782]",1334.71142348828,0.911344137866763,1.04028166231713,0.260695332977575,"1","1"
"trend[783]",1334.71281236966,-3.00515976839324,0.596841029096987,-0.240929243624005,"1","1"
"trend[784]",1334.71420125101,-1.73379746370324,0.151714972171602,-0.738494342716144,"1","1"
"trend[785]",1334.71559013238,-4.05508652620324,-0.293934947911815,-1.22963328514751,"1","1"
"trend[786]",1334.71697901376,-3.53677597932324,-0.738714502065919,-1.71374899785751,"1","1"
"trend[787]",1334.7183678951,-9.56765976839324,-1.18147745646856,-2.18715738569198,"1","1"
"trend[788]",1334.71975677648,6.52877577848676,-1.62088758916677,-2.64941745289083,"1","1"
"trend[789]",1334.72114565783,-8.86990586213324,-2.05587735976067,-3.09917578841799,"1","1"
"trend[790]",1334.7225345392,-7.63052597932324,-2.48504350739749,-3.53570095630947,"1","1"
"trend[791]",1334.72392342055,2.44442519254676,-2.90726580791728,-3.96045305688553,"1","1"
"trend[792]",1334.72531230192,-12.8087486355732,-3.32131135317832,-4.37127446525755,"1","1"
"trend[793]",1334.72670118327,-6.65677109651324,-3.7260633580219,-4.76568781013625,"1","1"
"trend[794]",1334.72809006462,-15.2981285183932,-4.12052112510833,-5.13971897983996,"1","1"
"trend[795]",1334.72947894599,7.68490370817676,-4.50349058389511,-5.49518028116488,"1","1"
"trend[796]",1334.73086782734,-3.15591660432324,-4.87397559717626,-5.83255272450554,"1","1"
"trend[797]",1334.73225670869,-1.89053574495324,-5.23085118417408,-6.15024015512456,"1","1"
"trend[798]",1334.73364559003,-10.8786949246332,-5.57312805848417,-6.44837866811111,"1","1"
"trend[799]",1334.73503447138,-16.7956871121332,-5.89990851573916,-6.72476456030805,"1","1"
"trend[800]",1334.73642335276,-14.2693199246332,-6.21014763766587,-6.97945125671181,"1","1"
"trend[801]",1334.7378122341,-7.85733261995324,-6.5029549417034,-7.20873334089801,"1","1"
"trend[802]",1334.73920111545,-6.91043320589324,-6.77775642108278,-7.41329011489948,"1","1"
